issue_time,target_time,station_id,horizon_hours,pm25_forecast,pm25_lower_ci,pm25_upper_ci,uncertainty,quality_flag,missing_features,units
2024-01-30 23:00:00+05:30,2024-01-31 20:00:00+05:30,ST003,21,40.794846645395594,39.7756466453956,41.81404664539559,0.52,degraded,2,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 21:00:00+05:30,ST003,22,42.95796731827477,41.89956731827477,44.01636731827477,0.54,degraded,2,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 22:00:00+05:30,ST003,23,45.34280084054419,44.24520084054419,46.44040084054419,0.56,degraded,2,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 23:00:00+05:30,ST003,24,41.56150370275663,40.42470370275663,42.69830370275663,0.58,degraded,3,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 00:00:00+05:30,ST003,25,44.814050677854205,43.6380506778542,45.99005067785421,0.6,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 01:00:00+05:30,ST003,26,45.65374318828444,44.438543188284434,46.86894318828444,0.62,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 02:00:00+05:30,ST003,27,45.89375993852891,44.63935993852891,47.148159938528906,0.64,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 03:00:00+05:30,ST003,28,44.544321041068706,43.25072104106871,45.837921041068704,0.66,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 04:00:00+05:30,ST003,29,46.068256594925366,44.73545659492537,47.401056594925365,0.6799999999999999,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 05:00:00+05:30,ST003,30,46.0188790924269,44.6468790924269,47.3908790924269,0.7,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 06:00:00+05:30,ST003,31,46.045271742711996,44.634071742711996,47.456471742712,0.72,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 07:00:00+05:30,ST003,32,46.35912257693884,44.908722576938835,47.80952257693884,0.74,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 08:00:00+05:30,ST003,33,45.95621471433458,44.466614714334575,47.44581471433458,0.76,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 09:00:00+05:30,ST003,34,43.7811532910415,42.2523532910415,45.309953291041495,0.78,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 10:00:00+05:30,ST003,35,45.93245954721947,44.364459547219475,47.50045954721947,0.8,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 11:00:00+05:30,ST003,36,43.97548391349099,42.36828391349099,45.58268391349099,0.82,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 12:00:00+05:30,ST003,37,41.99804102243695,40.35164102243695,43.64444102243695,0.84,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 13:00:00+05:30,ST003,38,39.56855426274242,37.882954262742416,41.25415426274242,0.86,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 14:00:00+05:30,ST003,39,36.98029635219254,35.25549635219254,38.70509635219254,0.88,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 15:00:00+05:30,ST003,40,38.81480288497274,37.05080288497274,40.578802884972745,0.9,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 16:00:00+05:30,ST003,41,39.0319891211335,37.2287891211335,40.835189121133496,0.92,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 17:00:00+05:30,ST003,42,38.57142226941633,36.72902226941633,40.41382226941633,0.94,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 18:00:00+05:30,ST003,43,39.72456966643625,37.842969666436254,41.60616966643625,0.96,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 19:00:00+05:30,ST003,44,42.4928470251834,40.5720470251834,44.4136470251834,0.98,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 20:00:00+05:30,ST003,45,40.564443309893285,38.604443309893284,42.524443309893286,1.0,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 21:00:00+05:30,ST003,46,39.864121405112975,37.86492140511297,41.86332140511298,1.02,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 22:00:00+05:30,ST003,47,45.09229819112207,43.053898191122066,47.13069819112207,1.04,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 23:00:00+05:30,ST003,48,42.02913007761415,39.95153007761415,44.106730077614145,1.06,degraded,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 00:00:00+05:30,ST003,49,46.739983454166584,44.623183454166586,48.85678345416658,1.08,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 01:00:00+05:30,ST003,50,45.376251679645684,43.220251679645685,47.53225167964568,1.1,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 02:00:00+05:30,ST003,51,44.54167503966092,42.34647503966092,46.73687503966092,1.12,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 03:00:00+05:30,ST003,52,45.79455658556963,43.56015658556963,48.02895658556963,1.1400000000000001,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 04:00:00+05:30,ST003,53,46.332385418965266,44.058785418965265,48.60598541896527,1.1600000000000001,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 05:00:00+05:30,ST003,54,46.15205948454671,43.83925948454671,48.464859484546714,1.1800000000000002,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 06:00:00+05:30,ST003,55,47.05133586213554,44.69933586213554,49.403335862135535,1.2000000000000002,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 07:00:00+05:30,ST003,56,45.58095189353654,43.189751893536545,47.97215189353654,1.2200000000000002,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 08:00:00+05:30,ST003,57,46.03243654469414,43.602036544694144,48.46283654469414,1.2400000000000002,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 09:00:00+05:30,ST003,58,46.143359330524454,43.673759330524454,48.612959330524454,1.26,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 10:00:00+05:30,ST003,59,45.661734373520815,43.152934373520814,48.170534373520816,1.28,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 11:00:00+05:30,ST003,60,43.60113633663334,41.05313633663334,46.14913633663334,1.3,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 12:00:00+05:30,ST003,61,42.72482874452349,40.13762874452349,45.312028744523495,1.32,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 13:00:00+05:30,ST003,62,39.0592878004726,36.4328878004726,41.68568780047261,1.34,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 14:00:00+05:30,ST003,63,41.74946923420108,39.08386923420108,44.41506923420108,1.36,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 15:00:00+05:30,ST003,64,39.68276411395448,36.97796411395448,42.387564113954475,1.3800000000000001,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 16:00:00+05:30,ST003,65,36.77896600205364,34.03496600205364,39.52296600205364,1.4000000000000001,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 17:00:00+05:30,ST003,66,38.90990619161178,36.12670619161178,41.69310619161178,1.4200000000000002,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 18:00:00+05:30,ST003,67,43.907841375961695,41.08544137596169,46.7302413759617,1.4400000000000002,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 19:00:00+05:30,ST003,68,38.469278502414255,35.60767850241425,41.33087850241426,1.4600000000000002,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 20:00:00+05:30,ST003,69,41.18221628967176,38.28141628967175,44.08301628967176,1.4800000000000002,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 21:00:00+05:30,ST003,70,44.00861357897614,41.06861357897614,46.948613578976136,1.5000000000000002,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 22:00:00+05:30,ST003,71,44.68591230915687,41.70671230915687,47.66511230915687,1.52,uncertain,4,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 23:00:00+05:30,ST003,72,44.90408603995759,41.88568603995759,47.92248603995759,1.54,uncertain,4,ug/m3
