issue_time,target_time,station_id,horizon_hours,pm25_forecast,pm25_lower_ci,pm25_upper_ci,uncertainty,quality_flag,missing_features,model_agreement,variability_added,units
2024-01-31 00:00:00+05:30,2024-02-02 17:00:00+05:30,ST002,65,362.3646045639389,136.36010039784395,588.3691087300338,115.30842049290558,uncertain,2,77.25928837347303,15.04913211943256,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 18:00:00+05:30,ST002,66,337.850963799482,95.05132575893447,580.6506018400295,123.87736634721811,uncertain,2,93.71657521225868,6.960791134959439,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 19:00:00+05:30,ST002,67,391.7176402713103,13.44467147872092,769.9906090638997,192.9964126492803,uncertain,2,137.6655657934561,31.930846855824196,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 20:00:00+05:30,ST002,68,430.52896072928735,43.466030586173815,817.5918908724009,197.481086807711,uncertain,2,131.8996415729839,41.981445234727076,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 21:00:00+05:30,ST002,69,366.6594280699738,23.637879425595884,709.6809767143517,175.01099420631525,uncertain,3,137.35223211870425,12.858762087610971,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 22:00:00+05:30,ST002,70,346.7550557329497,-10.431757967424119,703.9418694333235,182.23817025529277,uncertain,2,128.58437025763894,29.653799997653838,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 23:00:00+05:30,ST002,71,318.12815608854606,7.2649369546070375,628.9913752224851,158.60368323160154,uncertain,2,116.03297428692184,18.370708944679713,ug/m3
2024-01-31 00:00:00+05:30,2024-02-03 00:00:00+05:30,ST002,72,279.0162155801642,-95.17919809296586,653.2116292532943,190.91602738425004,uncertain,2,166.41083368449844,0.10519369975158666,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 01:00:00+05:30,ST003,1,22.70694907972965,-39.45636128729018,84.87025944674949,31.715974677050934,uncertain,4,10.295472640447237,9.220502036603698,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 02:00:00+05:30,ST003,2,24.615117870216842,-31.606250723262328,80.83648646369602,28.684371731366923,uncertain,3,11.076854153272958,6.207517578093964,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 03:00:00+05:30,ST003,3,36.79582180320341,-17.607232390293355,91.19887599670017,27.756660302804473,uncertain,3,13.261318220096339,2.8953420827081366,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 04:00:00+05:30,ST003,4,95.48114367992508,-73.50811122336935,264.47039858321955,86.21900760372165,degraded,2,67.44498929709228,7.974018306629368,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 05:00:00+05:30,ST003,5,122.22509712922223,-66.20785659451516,310.6580508529596,96.13926210394766,degraded,2,61.029127222135145,24.11013488181251,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 06:00:00+05:30,ST003,6,112.24408664094867,17.695763450626046,206.7924098312713,48.238940403225826,degraded,2,25.199710027510022,11.839230375715802,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 07:00:00+05:30,ST003,7,138.60608293999155,30.823428959614972,246.38873692036813,54.99114998998805,degraded,2,40.88007589076602,2.7110740992220292,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 08:00:00+05:30,ST003,8,176.5056495281208,33.26743297609198,319.74386608014964,73.08072273062696,degraded,2,45.34203531387645,16.13868741675051,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 09:00:00+05:30,ST003,9,180.36451626095783,13.759239199258786,346.96979332265687,85.00269237841788,degraded,2,52.746961681213165,20.45573069720471,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 10:00:00+05:30,ST003,10,154.08377064072795,12.986790658191495,295.18075062326443,71.98825509313085,degraded,2,56.70962329486972,3.2786317982611295,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 11:00:00+05:30,ST003,11,143.2437217277598,36.99722873082544,249.49021472469417,54.207394386191005,degraded,2,38.34425303838893,3.663141347802072,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 12:00:00+05:30,ST003,12,185.36310671689048,-19.573886020571194,390.30009945435216,104.55969017217433,degraded,2,52.2908188926859,39.868871279488424,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 13:00:00+05:30,ST003,13,130.66803133484072,7.6192821054544595,253.71678056422698,62.779974096625644,degraded,2,43.1630389352053,7.016935161420343,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 14:00:00+05:30,ST003,14,147.34279045920863,-4.676787999496327,299.3623689179136,77.56100941770661,degraded,2,58.55472384946502,6.206285568241595,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 15:00:00+05:30,ST003,15,144.0860162211285,5.666614780900716,282.50541766135626,70.62214359195295,degraded,2,40.44583040414104,17.176313187811903,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 16:00:00+05:30,ST003,16,106.06365875023153,-39.42290785061812,251.55022535108117,74.2278401024743,degraded,2,47.27081143404518,13.757028668429129,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 17:00:00+05:30,ST003,17,127.03475607650351,-14.358425037679254,268.4279371906863,72.13937811948101,degraded,2,58.31971683347033,0.4196612860106804,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 18:00:00+05:30,ST003,18,138.89832377885446,-27.888790532863368,305.6854380905723,85.09546648557033,degraded,2,46.26846683773392,25.22699964783641,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 19:00:00+05:30,ST003,19,99.56986551477966,-33.470089017925275,232.60982004748462,67.87752782280864,degraded,2,47.70077320428068,6.376754618527962,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 20:00:00+05:30,ST003,20,136.88630921532067,-50.35670285410197,324.1293212847433,95.53214901501156,degraded,2,81.49896863347124,0.03318038154032038,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 21:00:00+05:30,ST003,21,115.36321706635908,-26.91439405341407,257.64082818613224,72.59061791825161,degraded,2,55.9600681102986,2.4305498079530072,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 22:00:00+05:30,ST003,22,109.66830239176319,-92.1799669510181,311.51657173454447,102.98381088917414,degraded,2,88.22738702082222,0.35642386835190965,ug/m3
2024-01-31 00:00:00+05:30,2024-01-31 23:00:00+05:30,ST003,23,114.61615545439818,-38.46074186721194,267.6930527760083,78.10045781714803,degraded,2,58.220391611724025,5.280066205423993,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 00:00:00+05:30,ST003,24,129.40367852831932,-78.99894906493745,337.8063061215761,106.32787122104938,degraded,2,82.01627409764436,9.511597123405028,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 01:00:00+05:30,ST003,25,100.18634754732403,-132.83140195803415,333.2040970526822,118.88660689048888,degraded,2,85.23898373937458,18.647623151114303,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 02:00:00+05:30,ST003,26,160.67215100119418,-56.93671274598432,378.2810147483727,111.02493048325434,degraded,2,70.93106141781867,24.89386906543567,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 03:00:00+05:30,ST003,27,134.2333337370432,-22.66516259132061,291.13183006540703,80.05025322875706,degraded,2,52.285847260037315,12.364405968719733,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 04:00:00+05:30,ST003,28,135.91972391721546,9.068995589784578,262.7704522446463,64.71975935073004,degraded,2,45.816289724803006,3.303469625927041,ug/m3
