issue_time,target_time,station_id,horizon_hours,pm25_forecast,pm25_lower_ci,pm25_upper_ci,uncertainty,quality_flag,missing_features,ensemble_predictions,model_agreement,units
2024-01-30 23:00:00+05:30,2024-01-31 16:00:00+05:30,ST002,17,69.7926272609169,59.99262854342186,79.59262597841195,4.999999345660736,ok,0,2,1.3163436053676598,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 17:00:00+05:30,ST002,18,60.05115920246008,50.25116013477414,69.85115827014602,4.999999524329561,ok,0,2,2.294525067413616,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 18:00:00+05:30,ST002,19,68.64336685867917,58.84336816233318,78.44336555502517,4.999999334870405,ok,0,2,0.6493842812337718,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 19:00:00+05:30,ST002,20,50.29632243201752,40.4963231795665,60.096321684468535,4.999999618597458,ok,0,2,1.8728927132283815,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 20:00:00+05:30,ST002,21,62.50729204799133,52.70729295358888,72.30729114239378,4.999999537960431,ok,0,2,1.384254868604632,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 21:00:00+05:30,ST002,22,53.79968674219331,43.99968721227756,63.59968627210906,4.999999760161099,ok,0,2,2.2570843075537113,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 22:00:00+05:30,ST002,23,50.34798560371444,40.5479859634422,60.14798524398668,4.9999998164654285,ok,0,2,1.3217168868332152,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 23:00:00+05:30,ST002,24,70.37087524996477,60.570875754018914,80.17087474591062,4.9999997428295195,ok,0,2,0.03248480537152432,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 00:00:00+05:30,ST002,25,51.425775044650486,41.62577520619501,61.22577488310596,4.999999917579326,ok,0,2,0.949460928163937,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 01:00:00+05:30,ST002,26,84.33716885285999,74.53716894468383,94.13716876103615,4.9999999531511055,ok,0,2,0.016382979442823853,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 02:00:00+05:30,ST002,27,59.78939643765714,49.98939655243154,69.58939632288273,4.999999941441631,ok,0,2,0.09423850160494851,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 03:00:00+05:30,ST002,28,72.86759210186882,63.06759225434604,82.6675919493916,4.999999922205501,ok,0,2,1.4611300124306619,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 04:00:00+05:30,ST002,29,62.10268965755971,52.30268977109335,71.90268954402606,4.999999942074672,ok,0,2,0.7073842810103557,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 05:00:00+05:30,ST002,30,59.85583437961519,50.05583455121392,69.65583420801646,4.999999912449628,ok,0,2,1.0295712636287249,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 06:00:00+05:30,ST002,31,32.2485179287119,22.448518128004068,42.04851772941973,4.999999898320322,ok,0,2,0.32170436962882576,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 07:00:00+05:30,ST002,32,53.7217537087138,43.92175386936061,63.52175354806699,4.999999918037341,ok,0,2,0.17320658003947642,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 08:00:00+05:30,ST002,33,88.00463460037211,78.2046346931439,97.80463450760033,4.9999999526674515,ok,0,2,0.3764997094265965,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 09:00:00+05:30,ST002,34,71.42497672028688,61.62497694283456,81.22497649773919,4.9999998864552655,ok,0,2,0.8857159187098915,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 10:00:00+05:30,ST002,35,68.22519986988848,58.425199972627176,78.0251997671498,4.999999947582301,ok,0,2,0.1871363395581369,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 11:00:00+05:30,ST002,36,74.0125377515948,64.21253784624855,83.81253765694106,4.999999951707276,ok,0,2,0.6311408403198229,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 12:00:00+05:30,ST002,37,62.806403540871045,53.006403798581346,72.60640328316074,4.999999868515153,ok,0,2,1.7081439216595662,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 13:00:00+05:30,ST002,38,77.86660048982613,68.06660079349557,87.66660018615669,4.999999845066613,ok,0,2,0.238250978463185,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 14:00:00+05:30,ST002,39,66.02340496059304,56.22340579326276,75.82340412792331,4.999999575168508,ok,0,2,1.6729505147900419,ug/m3
